,LA:1,LA:2,LA:3,LA:4,LA:5,LA:6,LA:7,LA:8,LA:9,LA:10,LA:11,LA:12
267,121.01,213.88,219.41,100.25,195.24,197.08,202.44,420.69,623.62,623.62,707.82,232.7
268,213.88,219.41,100.25,195.24,197.08,202.44,420.69,623.62,623.62,707.82,232.7,517.9
269,219.41,100.25,195.24,197.08,202.44,420.69,623.62,623.62,707.82,232.7,517.9,517.9
270,100.25,195.24,197.08,202.44,420.69,623.62,623.62,707.82,232.7,517.9,517.9,227.03
271,195.24,197.08,202.44,420.69,623.62,623.62,707.82,232.7,517.9,517.9,227.03,171.17
272,197.08,202.44,420.69,623.62,623.62,707.82,232.7,517.9,517.9,227.03,171.17,218.16
273,202.44,420.69,623.62,623.62,707.82,232.7,517.9,517.9,227.03,171.17,218.16,476.96
274,420.69,623.62,623.62,707.82,232.7,517.9,517.9,227.03,171.17,218.16,476.96,477.12
275,623.62,623.62,707.82,232.7,517.9,517.9,227.03,171.17,218.16,476.96,477.12,444.09
276,623.62,707.82,232.7,517.9,517.9,227.03,171.17,218.16,476.96,477.12,444.09,630.0
277,707.82,232.7,517.9,517.9,227.03,171.17,218.16,476.96,477.12,444.09,630.0,650.0
278,232.7,517.9,517.9,227.03,171.17,218.16,476.96,477.12,444.09,630.0,650.0,650.0
279,517.9,517.9,227.03,171.17,218.16,476.96,477.12,444.09,630.0,650.0,650.0,701.0
280,517.9,227.03,171.17,218.16,476.96,477.12,444.09,630.0,650.0,650.0,701.0,701.0
281,227.03,171.17,218.16,476.96,477.12,444.09,630.0,650.0,650.0,701.0,701.0,755.0
282,171.17,218.16,476.96,477.12,444.09,630.0,650.0,650.0,701.0,701.0,755.0,803.92
283,218.16,476.96,477.12,444.09,630.0,650.0,650.0,701.0,701.0,755.0,803.92,801.0
284,476.96,477.12,444.09,630.0,650.0,650.0,701.0,701.0,755.0,803.92,801.0,801.0
285,477.12,444.09,630.0,650.0,650.0,701.0,701.0,755.0,803.92,801.0,801.0,804.95
286,444.09,630.0,650.0,650.0,701.0,701.0,755.0,803.92,801.0,801.0,804.95,801.0
287,630.0,650.0,650.0,701.0,701.0,755.0,803.92,801.0,801.0,804.95,801.0,225.43
288,650.0,650.0,701.0,701.0,755.0,803.92,801.0,801.0,804.95,801.0,225.43,231.25
289,650.0,701.0,701.0,755.0,803.92,801.0,801.0,804.95,801.0,225.43,231.25,230.95
290,701.0,701.0,755.0,803.92,801.0,801.0,804.95,801.0,225.43,231.25,230.95,229.29
291,701.0,755.0,803.92,801.0,801.0,804.95,801.0,225.43,231.25,230.95,229.29,507.18
292,755.0,803.92,801.0,801.0,804.95,801.0,225.43,231.25,230.95,229.29,507.18,518.27
293,803.92,801.0,801.0,804.95,801.0,225.43,231.25,230.95,229.29,507.18,518.27,651.08
294,801.0,801.0,804.95,801.0,225.43,231.25,230.95,229.29,507.18,518.27,651.08,650.0
295,801.0,804.95,801.0,225.43,231.25,230.95,229.29,507.18,518.27,651.08,650.0,485.16
296,804.95,801.0,225.43,231.25,230.95,229.29,507.18,518.27,651.08,650.0,485.16,650.36
297,801.0,225.43,231.25,230.95,229.29,507.18,518.27,651.08,650.0,485.16,650.36,517.9
298,225.43,231.25,230.95,229.29,507.18,518.27,651.08,650.0,485.16,650.36,517.9,517.9
299,231.25,230.95,229.29,507.18,518.27,651.08,650.0,485.16,650.36,517.9,517.9,533.57
300,230.95,229.29,507.18,518.27,651.08,650.0,485.16,650.36,517.9,517.9,533.57,650.0
301,229.29,507.18,518.27,651.08,650.0,485.16,650.36,517.9,517.9,533.57,650.0,650.0
302,507.18,518.27,651.08,650.0,485.16,650.36,517.9,517.9,533.57,650.0,650.0,230.77
303,518.27,651.08,650.0,485.16,650.36,517.9,517.9,533.57,650.0,650.0,230.77,227.66
304,651.08,650.0,485.16,650.36,517.9,517.9,533.57,650.0,650.0,230.77,227.66,436.48
305,650.0,485.16,650.36,517.9,517.9,533.57,650.0,650.0,230.77,227.66,436.48,448.31
306,485.16,650.36,517.9,517.9,533.57,650.0,650.0,230.77,227.66,436.48,448.31,701.2
307,650.36,517.9,517.9,533.57,650.0,650.0,230.77,227.66,436.48,448.31,701.2,650.0
308,517.9,517.9,533.57,650.0,650.0,230.77,227.66,436.48,448.31,701.2,650.0,577.8
309,517.9,533.57,650.0,650.0,230.77,227.66,436.48,448.31,701.2,650.0,577.8,224.98
310,533.57,650.0,650.0,230.77,227.66,436.48,448.31,701.2,650.0,577.8,224.98,404.14
311,650.0,650.0,230.77,227.66,436.48,448.31,701.2,650.0,577.8,224.98,404.14,427.89
312,650.0,230.77,227.66,436.48,448.31,701.2,650.0,577.8,224.98,404.14,427.89,701.1
313,230.77,227.66,436.48,448.31,701.2,650.0,577.8,224.98,404.14,427.89,701.1,666.0
314,227.66,436.48,448.31,701.2,650.0,577.8,224.98,404.14,427.89,701.1,666.0,411.02
315,436.48,448.31,701.2,650.0,577.8,224.98,404.14,427.89,701.1,666.0,411.02,226.99
316,448.31,701.2,650.0,577.8,224.98,404.14,427.89,701.1,666.0,411.02,226.99,398.71
317,701.2,650.0,577.8,224.98,404.14,427.89,701.1,666.0,411.02,226.99,398.71,398.71
318,650.0,577.8,224.98,404.14,427.89,701.1,666.0,411.02,226.99,398.71,398.71,398.71
319,577.8,224.98,404.14,427.89,701.1,666.0,411.02,226.99,398.71,398.71,398.71,398.71
320,224.98,404.14,427.89,701.1,666.0,411.02,226.99,398.71,398.71,398.71,398.71,226.58
321,404.14,427.89,701.1,666.0,411.02,226.99,398.71,398.71,398.71,398.71,226.58,398.71
322,427.89,701.1,666.0,411.02,226.99,398.71,398.71,398.71,398.71,226.58,398.71,227.14
323,701.1,666.0,411.02,226.99,398.71,398.71,398.71,398.71,226.58,398.71,227.14,399.3
324,666.0,411.02,226.99,398.71,398.71,398.71,398.71,226.58,398.71,227.14,399.3,402.33
325,411.02,226.99,398.71,398.71,398.71,398.71,226.58,398.71,227.14,399.3,402.33,615.0
326,226.99,398.71,398.71,398.71,398.71,226.58,398.71,227.14,399.3,402.33,615.0,398.71
327,398.71,398.71,398.71,398.71,226.58,398.71,227.14,399.3,402.33,615.0,398.71,431.79
328,398.71,398.71,398.71,226.58,398.71,227.14,399.3,402.33,615.0,398.71,431.79,437.31
329,398.71,398.71,226.58,398.71,227.14,399.3,402.33,615.0,398.71,431.79,437.31,437.94
330,398.71,226.58,398.71,227.14,399.3,402.33,615.0,398.71,431.79,437.31,437.94,701.2
331,226.58,398.71,227.14,399.3,402.33,615.0,398.71,431.79,437.31,437.94,701.2,433.31
332,398.71,227.14,399.3,402.33,615.0,398.71,431.79,437.31,437.94,701.2,433.31,433.31
333,227.14,399.3,402.33,615.0,398.71,431.79,437.31,437.94,701.2,433.31,433.31,433.31
334,399.3,402.33,615.0,398.71,431.79,437.31,437.94,701.2,433.31,433.31,433.31,433.31
335,402.33,615.0,398.71,431.79,437.31,437.94,701.2,433.31,433.31,433.31,433.31,434.07
336,615.0,398.71,431.79,437.31,437.94,701.2,433.31,433.31,433.31,433.31,434.07,434.07
337,398.71,431.79,437.31,437.94,701.2,433.31,433.31,433.31,433.31,434.07,434.07,434.07
338,431.79,437.31,437.94,701.2,433.31,433.31,433.31,433.31,434.07,434.07,434.07,434.07
339,437.31,437.94,701.2,433.31,433.31,433.31,433.31,434.07,434.07,434.07,434.07,431.25
340,437.94,701.2,433.31,433.31,433.31,433.31,434.07,434.07,434.07,434.07,431.25,701.2
341,701.2,433.31,433.31,433.31,433.31,434.07,434.07,434.07,434.07,431.25,701.2,179.42
342,433.31,433.31,433.31,433.31,434.07,434.07,434.07,434.07,431.25,701.2,179.42,210.28
343,433.31,433.31,433.31,434.07,434.07,434.07,434.07,431.25,701.2,179.42,210.28,135.08
344,433.31,433.31,434.07,434.07,434.07,434.07,431.25,701.2,179.42,210.28,135.08,394.94
345,433.31,434.07,434.07,434.07,434.07,431.25,701.2,179.42,210.28,135.08,394.94,701.1
346,434.07,434.07,434.07,434.07,431.25,701.2,179.42,210.28,135.08,394.94,701.1,666.0
347,434.07,434.07,434.07,431.25,701.2,179.42,210.28,135.08,394.94,701.1,666.0,110.7
348,434.07,434.07,431.25,701.2,179.42,210.28,135.08,394.94,701.1,666.0,110.7,18.61
349,434.07,431.25,701.2,179.42,210.28,135.08,394.94,701.1,666.0,110.7,18.61,-13.42
350,431.25,701.2,179.42,210.28,135.08,394.94,701.1,666.0,110.7,18.61,-13.42,386.73
351,701.2,179.42,210.28,135.08,394.94,701.1,666.0,110.7,18.61,-13.42,386.73,367.24
352,179.42,210.28,135.08,394.94,701.1,666.0,110.7,18.61,-13.42,386.73,367.24,351.85
353,210.28,135.08,394.94,701.1,666.0,110.7,18.61,-13.42,386.73,367.24,351.85,368.89
354,135.08,394.94,701.1,666.0,110.7,18.61,-13.42,386.73,367.24,351.85,368.89,124.31
355,394.94,701.1,666.0,110.7,18.61,-13.42,386.73,367.24,351.85,368.89,124.31,66.57
356,701.1,666.0,110.7,18.61,-13.42,386.73,367.24,351.85,368.89,124.31,66.57,342.73
357,666.0,110.7,18.61,-13.42,386.73,367.24,351.85,368.89,124.31,66.57,342.73,185.57
358,110.7,18.61,-13.42,386.73,367.24,351.85,368.89,124.31,66.57,342.73,185.57,165.93
359,18.61,-13.42,386.73,367.24,351.85,368.89,124.31,66.57,342.73,185.57,165.93,324.1
360,-13.42,386.73,367.24,351.85,368.89,124.31,66.57,342.73,185.57,165.93,324.1,326.03
361,386.73,367.24,351.85,368.89,124.31,66.57,342.73,185.57,165.93,324.1,326.03,343.69
362,367.24,351.85,368.89,124.31,66.57,342.73,185.57,165.93,324.1,326.03,343.69,601.99
363,351.85,368.89,124.31,66.57,342.73,185.57,165.93,324.1,326.03,343.69,601.99,601.99
364,368.89,124.31,66.57,342.73,185.57,165.93,324.1,326.03,343.69,601.99,601.99,601.99
365,124.31,66.57,342.73,185.57,165.93,324.1,326.03,343.69,601.99,601.99,601.99,601.99
366,66.57,342.73,185.57,165.93,324.1,326.03,343.69,601.99,601.99,601.99,601.99,601.99
367,342.73,185.57,165.93,324.1,326.03,343.69,601.99,601.99,601.99,601.99,601.99,-20.67
368,185.57,165.93,324.1,326.03,343.69,601.99,601.99,601.99,601.99,601.99,-20.67,-38.27
369,165.93,324.1,326.03,343.69,601.99,601.99,601.99,601.99,601.99,-20.67,-38.27,377.95
370,324.1,326.03,343.69,601.99,601.99,601.99,601.99,601.99,-20.67,-38.27,377.95,397.64
371,326.03,343.69,601.99,601.99,601.99,601.99,601.99,-20.67,-38.27,377.95,397.64,132.12
372,343.69,601.99,601.99,601.99,601.99,601.99,-20.67,-38.27,377.95,397.64,132.12,40.37
373,601.99,601.99,601.99,601.99,601.99,-20.67,-38.27,377.95,397.64,132.12,40.37,-14.58
374,601.99,601.99,601.99,601.99,-20.67,-38.27,377.95,397.64,132.12,40.37,-14.58,349.01
375,601.99,601.99,601.99,-20.67,-38.27,377.95,397.64,132.12,40.37,-14.58,349.01,107.82
376,601.99,601.99,-20.67,-38.27,377.95,397.64,132.12,40.37,-14.58,349.01,107.82,35.38
377,601.99,-20.67,-38.27,377.95,397.64,132.12,40.37,-14.58,349.01,107.82,35.38,88.55
378,-20.67,-38.27,377.95,397.64,132.12,40.37,-14.58,349.01,107.82,35.38,88.55,395.84
379,-38.27,377.95,397.64,132.12,40.37,-14.58,349.01,107.82,35.38,88.55,395.84,423.24
380,377.95,397.64,132.12,40.37,-14.58,349.01,107.82,35.38,88.55,395.84,423.24,417.39
381,397.64,132.12,40.37,-14.58,349.01,107.82,35.38,88.55,395.84,423.24,417.39,418.78
382,132.12,40.37,-14.58,349.01,107.82,35.38,88.55,395.84,423.24,417.39,418.78,598.97
383,40.37,-14.58,349.01,107.82,35.38,88.55,395.84,423.24,417.39,418.78,598.97,1.19
384,-14.58,349.01,107.82,35.38,88.55,395.84,423.24,417.39,418.78,598.97,1.19,-20.58
385,349.01,107.82,35.38,88.55,395.84,423.24,417.39,418.78,598.97,1.19,-20.58,159.15
386,107.82,35.38,88.55,395.84,423.24,417.39,418.78,598.97,1.19,-20.58,159.15,535.75
387,35.38,88.55,395.84,423.24,417.39,418.78,598.97,1.19,-20.58,159.15,535.75,434.64
388,88.55,395.84,423.24,417.39,418.78,598.97,1.19,-20.58,159.15,535.75,434.64,434.24
389,395.84,423.24,417.39,418.78,598.97,1.19,-20.58,159.15,535.75,434.64,434.24,434.64
390,423.24,417.39,418.78,598.97,1.19,-20.58,159.15,535.75,434.64,434.24,434.64,93.05
391,417.39,418.78,598.97,1.19,-20.58,159.15,535.75,434.64,434.24,434.64,93.05,429.2
392,418.78,598.97,1.19,-20.58,159.15,535.75,434.64,434.24,434.64,93.05,429.2,429.12
393,598.97,1.19,-20.58,159.15,535.75,434.64,434.24,434.64,93.05,429.2,429.12,422.19
394,1.19,-20.58,159.15,535.75,434.64,434.24,434.64,93.05,429.2,429.12,422.19,417.18
395,-20.58,159.15,535.75,434.64,434.24,434.64,93.05,429.2,429.12,422.19,417.18,399.54
396,159.15,535.75,434.64,434.24,434.64,93.05,429.2,429.12,422.19,417.18,399.54,400.04
397,535.75,434.64,434.24,434.64,93.05,429.2,429.12,422.19,417.18,399.54,400.04,130.64
398,434.64,434.24,434.64,93.05,429.2,429.12,422.19,417.18,399.54,400.04,130.64,48.78
399,434.24,434.64,93.05,429.2,429.12,422.19,417.18,399.54,400.04,130.64,48.78,138.43
400,434.64,93.05,429.2,429.12,422.19,417.18,399.54,400.04,130.64,48.78,138.43,393.31
401,93.05,429.2,429.12,422.19,417.18,399.54,400.04,130.64,48.78,138.43,393.31,603.09
402,429.2,429.12,422.19,417.18,399.54,400.04,130.64,48.78,138.43,393.31,603.09,590.07
403,429.12,422.19,417.18,399.54,400.04,130.64,48.78,138.43,393.31,603.09,590.07,352.98
404,422.19,417.18,399.54,400.04,130.64,48.78,138.43,393.31,603.09,590.07,352.98,352.97
405,417.18,399.54,400.04,130.64,48.78,138.43,393.31,603.09,590.07,352.98,352.97,101.16
406,399.54,400.04,130.64,48.78,138.43,393.31,603.09,590.07,352.98,352.97,101.16,134.67
407,400.04,130.64,48.78,138.43,393.31,603.09,590.07,352.98,352.97,101.16,134.67,130.26
408,130.64,48.78,138.43,393.31,603.09,590.07,352.98,352.97,101.16,134.67,130.26,174.54
409,48.78,138.43,393.31,603.09,590.07,352.98,352.97,101.16,134.67,130.26,174.54,329.35
410,138.43,393.31,603.09,590.07,352.98,352.97,101.16,134.67,130.26,174.54,329.35,98.54
411,393.31,603.09,590.07,352.98,352.97,101.16,134.67,130.26,174.54,329.35,98.54,321.07
412,603.09,590.07,352.98,352.97,101.16,134.67,130.26,174.54,329.35,98.54,321.07,321.71
413,590.07,352.98,352.97,101.16,134.67,130.26,174.54,329.35,98.54,321.07,321.71,590.07
414,352.98,352.97,101.16,134.67,130.26,174.54,329.35,98.54,321.07,321.71,590.07,590.07
415,352.97,101.16,134.67,130.26,174.54,329.35,98.54,321.07,321.71,590.07,590.07,590.07
416,101.16,134.67,130.26,174.54,329.35,98.54,321.07,321.71,590.07,590.07,590.07,324.07
417,134.67,130.26,174.54,329.35,98.54,321.07,321.71,590.07,590.07,590.07,324.07,590.07
418,130.26,174.54,329.35,98.54,321.07,321.71,590.07,590.07,590.07,324.07,590.07,322.5
419,174.54,329.35,98.54,321.07,321.71,590.07,590.07,590.07,324.07,590.07,322.5,335.73
420,329.35,98.54,321.07,321.71,590.07,590.07,590.07,324.07,590.07,322.5,335.73,343.27
421,98.54,321.07,321.71,590.07,590.07,590.07,324.07,590.07,322.5,335.73,343.27,603.09
422,321.07,321.71,590.07,590.07,590.07,324.07,590.07,322.5,335.73,343.27,603.09,113.12
423,321.71,590.07,590.07,590.07,324.07,590.07,322.5,335.73,343.27,603.09,113.12,90.74
424,590.07,590.07,590.07,324.07,590.07,322.5,335.73,343.27,603.09,113.12,90.74,418.39
425,590.07,590.07,324.07,590.07,322.5,335.73,343.27,603.09,113.12,90.74,418.39,418.39
426,590.07,324.07,590.07,322.5,335.73,343.27,603.09,113.12,90.74,418.39,418.39,418.39
427,324.07,590.07,322.5,335.73,343.27,603.09,113.12,90.74,418.39,418.39,418.39,453.63
428,590.07,322.5,335.73,343.27,603.09,113.12,90.74,418.39,418.39,418.39,453.63,168.22
429,322.5,335.73,343.27,603.09,113.12,90.74,418.39,418.39,418.39,453.63,168.22,169.83
430,335.73,343.27,603.09,113.12,90.74,418.39,418.39,418.39,453.63,168.22,169.83,169.2
431,343.27,603.09,113.12,90.74,418.39,418.39,418.39,453.63,168.22,169.83,169.2,431.82
432,603.09,113.12,90.74,418.39,418.39,418.39,453.63,168.22,169.83,169.2,431.82,162.29
433,113.12,90.74,418.39,418.39,418.39,453.63,168.22,169.83,169.2,431.82,162.29,417.33
434,90.74,418.39,418.39,418.39,453.63,168.22,169.83,169.2,431.82,162.29,417.33,32.33
435,418.39,418.39,418.39,453.63,168.22,169.83,169.2,431.82,162.29,417.33,32.33,378.42
436,418.39,418.39,453.63,168.22,169.83,169.2,431.82,162.29,417.33,32.33,378.42,377.85
437,418.39,453.63,168.22,169.83,169.2,431.82,162.29,417.33,32.33,378.42,377.85,94.38
438,453.63,168.22,169.83,169.2,431.82,162.29,417.33,32.33,378.42,377.85,94.38,50.05
439,168.22,169.83,169.2,431.82,162.29,417.33,32.33,378.42,377.85,94.38,50.05,-14.62
440,169.83,169.2,431.82,162.29,417.33,32.33,378.42,377.85,94.38,50.05,-14.62,-1.35
441,169.2,431.82,162.29,417.33,32.33,378.42,377.85,94.38,50.05,-14.62,-1.35,332.65
442,431.82,162.29,417.33,32.33,378.42,377.85,94.38,50.05,-14.62,-1.35,332.65,104.62
443,162.29,417.33,32.33,378.42,377.85,94.38,50.05,-14.62,-1.35,332.65,104.62,110.03
444,417.33,32.33,378.42,377.85,94.38,50.05,-14.62,-1.35,332.65,104.62,110.03,108.12
445,32.33,378.42,377.85,94.38,50.05,-14.62,-1.35,332.65,104.62,110.03,108.12,134.75
446,378.42,377.85,94.38,50.05,-14.62,-1.35,332.65,104.62,110.03,108.12,134.75,296.62
447,377.85,94.38,50.05,-14.62,-1.35,332.65,104.62,110.03,108.12,134.75,296.62,314.81
448,94.38,50.05,-14.62,-1.35,332.65,104.62,110.03,108.12,134.75,296.62,314.81,311.28
449,50.05,-14.62,-1.35,332.65,104.62,110.03,108.12,134.75,296.62,314.81,311.28,311.73
450,-14.62,-1.35,332.65,104.62,110.03,108.12,134.75,296.62,314.81,311.28,311.73,308.71
451,-1.35,332.65,104.62,110.03,108.12,134.75,296.62,314.81,311.28,311.73,308.71,294.84
452,332.65,104.62,110.03,108.12,134.75,296.62,314.81,311.28,311.73,308.71,294.84,296.37
453,104.62,110.03,108.12,134.75,296.62,314.81,311.28,311.73,308.71,294.84,296.37,322.48
454,110.03,108.12,134.75,296.62,314.81,311.28,311.73,308.71,294.84,296.37,322.48,578.61
455,108.12,134.75,296.62,314.81,311.28,311.73,308.71,294.84,296.37,322.48,578.61,295.06
456,134.75,296.62,314.81,311.28,311.73,308.71,294.84,296.37,322.48,578.61,295.06,295.1
457,296.62,314.81,311.28,311.73,308.71,294.84,296.37,322.48,578.61,295.06,295.1,99.37
458,314.81,311.28,311.73,308.71,294.84,296.37,322.48,578.61,295.06,295.1,99.37,90.31
459,311.28,311.73,308.71,294.84,296.37,322.48,578.61,295.06,295.1,99.37,90.31,76.36
460,311.73,308.71,294.84,296.37,322.48,578.61,295.06,295.1,99.37,90.31,76.36,20.92
461,308.71,294.84,296.37,322.48,578.61,295.06,295.1,99.37,90.31,76.36,20.92,12.77
462,294.84,296.37,322.48,578.61,295.06,295.1,99.37,90.31,76.36,20.92,12.77,-32.02
463,296.37,322.48,578.61,295.06,295.1,99.37,90.31,76.36,20.92,12.77,-32.02,390.25
464,322.48,578.61,295.06,295.1,99.37,90.31,76.36,20.92,12.77,-32.02,390.25,99.98
465,578.61,295.06,295.1,99.37,90.31,76.36,20.92,12.77,-32.02,390.25,99.98,376.25
466,295.06,295.1,99.37,90.31,76.36,20.92,12.77,-32.02,390.25,99.98,376.25,379.8
467,295.1,99.37,90.31,76.36,20.92,12.77,-32.02,390.25,99.98,376.25,379.8,386.5
468,99.37,90.31,76.36,20.92,12.77,-32.02,390.25,99.98,376.25,379.8,386.5,550.81
469,90.31,76.36,20.92,12.77,-32.02,390.25,99.98,376.25,379.8,386.5,550.81,341.28
470,76.36,20.92,12.77,-32.02,390.25,99.98,376.25,379.8,386.5,550.81,341.28,341.28
471,20.92,12.77,-32.02,390.25,99.98,376.25,379.8,386.5,550.81,341.28,341.28,-94.38
472,12.77,-32.02,390.25,99.98,376.25,379.8,386.5,550.81,341.28,341.28,-94.38,-49.51
473,-32.02,390.25,99.98,376.25,379.8,386.5,550.81,341.28,341.28,-94.38,-49.51,101.02
474,390.25,99.98,376.25,379.8,386.5,550.81,341.28,341.28,-94.38,-49.51,101.02,408.13
475,99.98,376.25,379.8,386.5,550.81,341.28,341.28,-94.38,-49.51,101.02,408.13,-168.76
476,376.25,379.8,386.5,550.81,341.28,341.28,-94.38,-49.51,101.02,408.13,-168.76,6.37
477,379.8,386.5,550.81,341.28,341.28,-94.38,-49.51,101.02,408.13,-168.76,6.37,446.01
478,386.5,550.81,341.28,341.28,-94.38,-49.51,101.02,408.13,-168.76,6.37,446.01,454.99
479,550.81,341.28,341.28,-94.38,-49.51,101.02,408.13,-168.76,6.37,446.01,454.99,428.87
480,341.28,341.28,-94.38,-49.51,101.02,408.13,-168.76,6.37,446.01,454.99,428.87,665.0
481,341.28,-94.38,-49.51,101.02,408.13,-168.76,6.37,446.01,454.99,428.87,665.0,430.64
482,-94.38,-49.51,101.02,408.13,-168.76,6.37,446.01,454.99,428.87,665.0,430.64,740.0
483,-49.51,101.02,408.13,-168.76,6.37,446.01,454.99,428.87,665.0,430.64,740.0,435.0
484,101.02,408.13,-168.76,6.37,446.01,454.99,428.87,665.0,430.64,740.0,435.0,740.0
485,408.13,-168.76,6.37,446.01,454.99,428.87,665.0,430.64,740.0,435.0,740.0,433.99
486,-168.76,6.37,446.01,454.99,428.87,665.0,430.64,740.0,435.0,740.0,433.99,433.99
487,6.37,446.01,454.99,428.87,665.0,430.64,740.0,435.0,740.0,433.99,433.99,149.18
488,446.01,454.99,428.87,665.0,430.64,740.0,435.0,740.0,433.99,433.99,149.18,432.89
489,454.99,428.87,665.0,430.64,740.0,435.0,740.0,433.99,433.99,149.18,432.89,172.5
490,428.87,665.0,430.64,740.0,435.0,740.0,433.99,433.99,149.18,432.89,172.5,162.27
491,665.0,430.64,740.0,435.0,740.0,433.99,433.99,149.18,432.89,172.5,162.27,423.55
492,430.64,740.0,435.0,740.0,433.99,433.99,149.18,432.89,172.5,162.27,423.55,424.94
493,740.0,435.0,740.0,433.99,433.99,149.18,432.89,172.5,162.27,423.55,424.94,535.32
494,435.0,740.0,433.99,433.99,149.18,432.89,172.5,162.27,423.55,424.94,535.32,89.84
495,740.0,433.99,433.99,149.18,432.89,172.5,162.27,423.55,424.94,535.32,89.84,384.91
496,433.99,433.99,149.18,432.89,172.5,162.27,423.55,424.94,535.32,89.84,384.91,435.15
497,433.99,149.18,432.89,172.5,162.27,423.55,424.94,535.32,89.84,384.91,435.15,434.93
498,149.18,432.89,172.5,162.27,423.55,424.94,535.32,89.84,384.91,435.15,434.93,434.9
499,432.89,172.5,162.27,423.55,424.94,535.32,89.84,384.91,435.15,434.93,434.9,229.56
500,172.5,162.27,423.55,424.94,535.32,89.84,384.91,435.15,434.93,434.9,229.56,351.36
501,162.27,423.55,424.94,535.32,89.84,384.91,435.15,434.93,434.9,229.56,351.36,243.71
502,423.55,424.94,535.32,89.84,384.91,435.15,434.93,434.9,229.56,351.36,243.71,251.08
503,424.94,535.32,89.84,384.91,435.15,434.93,434.9,229.56,351.36,243.71,251.08,363.26
504,535.32,89.84,384.91,435.15,434.93,434.9,229.56,351.36,243.71,251.08,363.26,363.26
505,89.84,384.91,435.15,434.93,434.9,229.56,351.36,243.71,251.08,363.26,363.26,218.37
506,384.91,435.15,434.93,434.9,229.56,351.36,243.71,251.08,363.26,363.26,218.37,220.02
507,435.15,434.93,434.9,229.56,351.36,243.71,251.08,363.26,363.26,218.37,220.02,287.61
508,434.93,434.9,229.56,351.36,243.71,251.08,363.26,363.26,218.37,220.02,287.61,180.84
509,434.9,229.56,351.36,243.71,251.08,363.26,363.26,218.37,220.02,287.61,180.84,201.16
510,229.56,351.36,243.71,251.08,363.26,363.26,218.37,220.02,287.61,180.84,201.16,185.69
511,351.36,243.71,251.08,363.26,363.26,218.37,220.02,287.61,180.84,201.16,185.69,202.72
512,243.71,251.08,363.26,363.26,218.37,220.02,287.61,180.84,201.16,185.69,202.72,234.1
513,251.08,363.26,363.26,218.37,220.02,287.61,180.84,201.16,185.69,202.72,234.1,189.32
514,363.26,363.26,218.37,220.02,287.61,180.84,201.16,185.69,202.72,234.1,189.32,185.29
515,363.26,218.37,220.02,287.61,180.84,201.16,185.69,202.72,234.1,189.32,185.29,188.71
516,218.37,220.02,287.61,180.84,201.16,185.69,202.72,234.1,189.32,185.29,188.71,195.38
517,220.02,287.61,180.84,201.16,185.69,202.72,234.1,189.32,185.29,188.71,195.38,159.15
518,287.61,180.84,201.16,185.69,202.72,234.1,189.32,185.29,188.71,195.38,159.15,170.08
519,180.84,201.16,185.69,202.72,234.1,189.32,185.29,188.71,195.38,159.15,170.08,167.66
520,201.16,185.69,202.72,234.1,189.32,185.29,188.71,195.38,159.15,170.08,167.66,230.05
521,185.69,202.72,234.1,189.32,185.29,188.71,195.38,159.15,170.08,167.66,230.05,256.71
522,202.72,234.1,189.32,185.29,188.71,195.38,159.15,170.08,167.66,230.05,256.71,210.98
523,234.1,189.32,185.29,188.71,195.38,159.15,170.08,167.66,230.05,256.71,210.98,175.41
524,189.32,185.29,188.71,195.38,159.15,170.08,167.66,230.05,256.71,210.98,175.41,187.31
525,185.29,188.71,195.38,159.15,170.08,167.66,230.05,256.71,210.98,175.41,187.31,144.1
526,188.71,195.38,159.15,170.08,167.66,230.05,256.71,210.98,175.41,187.31,144.1,254.44
527,195.38,159.15,170.08,167.66,230.05,256.71,210.98,175.41,187.31,144.1,254.44,160.0
528,159.15,170.08,167.66,230.05,256.71,210.98,175.41,187.31,144.1,254.44,160.0,160.0
529,170.08,167.66,230.05,256.71,210.98,175.41,187.31,144.1,254.44,160.0,160.0,102.34
530,167.66,230.05,256.71,210.98,175.41,187.31,144.1,254.44,160.0,160.0,102.34,67.94
531,230.05,256.71,210.98,175.41,187.31,144.1,254.44,160.0,160.0,102.34,67.94,300.89
532,256.71,210.98,175.41,187.31,144.1,254.44,160.0,160.0,102.34,67.94,300.89,496.02
533,210.98,175.41,187.31,144.1,254.44,160.0,160.0,102.34,67.94,300.89,496.02,137.07
